3.00034,48.0641,-10.9344,,-2.5395,
3.01033,45.4594,-13.3735,,-2.6563,
3.02033,42.7424,-15.6877,,-2.76618,
3.03034,39.9184,-17.9032,,-2.87076,
3.04033,36.9946,-19.9892,,-2.96555,
3.05033,33.9787,-21.9797,,-3.05622,
3.06034,30.8772,-23.8453,,-3.13737,
3.07033,27.6986,-25.6002,,-3.21126,
3.08033,24.4509,-27.2491,,-3.27607,
3.09034,21.1423,-28.7956,,-3.33401,
3.10033,17.7808,-30.2346,,-3.38296,
3.11033,14.3748,-31.5768,,-3.42371,
3.12034,10.9328,-32.8286,,-3.45563,
3.13033,7.46375,-33.9721,,-3.47849,
3.14034,3.97572,-35.037,,-3.49425,
3.15033,0.477847,-36.0027,,-3.49976,
3.16033,-3.02098,-36.8934,,-3.49712,
3.17034,-6.51249,-37.6953,,-3.48564,
3.18033,-9.9874,-38.4212,,-3.46508,
3.19033,-13.4376,-39.0757,,-3.43676,
3.20034,-16.8544,-39.6517,,-3.39874,
3.21033,-20.2288,-40.1543,,-3.3531,
3.22033,-23.5527,-40.6007,,-3.29895,
3.23034,-26.8179,-40.9631,,-3.23629,
3.24033,-30.0156,-41.2706,,-3.16511,
3.25034,-33.1381,-41.5041,,-3.08709,
3.26033,-36.1785,-41.6985,,-3.00065,
3.27033,-39.1288,-41.8032,,-2.90759,
3.28034,-41.9804,-41.8644,,-2.80469,
3.29033,-44.7266,-41.8713,,-2.69768,
3.30033,-47.3618,-41.8031,,-2.5825,
3.31034,-49.8794,-41.68,,-2.46368,
3.32033,-52.2721,-41.5179,,-2.33411,
3.33033,-54.5328,-41.2787,,-2.19988,
3.34034,-56.6573,-40.986,,-2.06252,
3.35033,-58.6415,-40.6473,,-1.91919,
3.36033,-60.4783,-40.2418,,-1.76878,
3.37034,-62.1642,-39.7644,,-1.61741,
3.38033,-63.6946,-39.2192,,-1.45794,
3.39034,-65.0655,-38.6312,,-1.29971,
3.40033,-66.2741,-37.9565,,-1.13371,
3.41033,-67.3165,-37.2002,,-0.967252,
3.42034,-68.1912,-36.3529,,-0.798444,
3.43033,-68.8956,-35.422,,-0.627298,
3.44033,-69.428,-34.3624,,-0.454795,
3.45034,-69.7866,-33.2029,,-0.279707,
3.46033,-69.9709,-31.8987,,-0.105638,
3.47033,-69.9801,-30.4413,,0.0695366,
3.48034,-69.8144,-28.8067,,0.244075,
3.49033,-69.4745,-26.9788,,0.418592,
3.50034,-68.9612,-24.9434,,0.59048,
3.51033,-68.2752,-22.6798,,0.763461,
3.52033,-67.4185,-20.1811,,0.932578,
3.53034,-66.3937,-17.5153,,1.10053,
3.54033,-65.2017,-14.647,,1.26553,
3.55033,-63.8481,-11.6661,,1.42602,
3.56034,-62.3342,-8.62021,,1.58484,
3.57033,-60.6649,-5.55524,,1.73742,
3.58033,-58.8444,-2.52042,,1.88893,
3.59034,-56.8744,0.440253,,2.03432,
3.60033,-54.7642,3.29691,,2.1723,
3.61033,-52.5165,6.05175,,2.30825,
3.62034,-50.1375,8.69363,,2.43618,
3.63033,-47.634,11.1952,,2.55811,
3.64034,-45.0105,13.5873,,2.67529,
3.65033,-42.275,15.8693,,2.78452,
3.66033,-39.4334,18.0153,,2.88678,
3.67034,-36.4941,20.0591,,2.98146,
3.68033,-33.4626,21.9915,,3.07083,
3.69033,-30.3475,23.8199,,3.15031,
3.70034,-27.1568,25.5242,,3.22245,
3.71033,-23.8982,27.1218,,3.28686,
3.72033,-20.5804,28.6037,,3.34261,
3.73034,-17.2107,29.9966,,3.39004,
3.74033,-13.7982,31.2772,,3.42942,
3.75034,-10.3512,32.4818,,3.46031,
3.76033,-6.87808,33.5796,,3.48227,
3.77033,-3.38788,34.6021,,3.49537,
3.78034,0.110616,35.5161,,3.49989,
3.79033,3.60899,36.3616,,3.49578,
3.80033,7.09832,37.1055,,3.48277,
3.81034,10.57,37.7831,,3.46137,
3.82033,14.0149,38.3911,,3.43049,
3.83033,17.4247,38.9299,,3.39172,
3.84034,20.7915,39.3989,,3.34474,
3.85033,24.1066,39.7987,,3.28951,
